#FORMAT=WebAnno TSV 3.2
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity|identifier|value
#T_CH=de.tudarmstadt.ukp.dkpro.core.api.coref.type.CoreferenceLink|referenceRelation|referenceType


#Text=Hotah says : " Senna , please step forward . 
1-1	0-5	Hotah	*	PER	*->1-1	*[1]
1-2	6-10	says	_	_	_	_
1-3	11-12	:	_	_	_	_
1-4	13-14	"	_	_	_	_
1-5	15-20	Senna	*	PER	_	_
1-6	21-22	,	_	_	_	_
1-7	23-29	please	_	_	_	_
1-8	30-34	step	_	_	_	_
1-9	35-42	forward	_	_	_	_
1-10	43-44	.	_	_	_	_

#Text=I have found you ... innocent . 
2-1	45-46	I	_	_	*->1-2	*[1]
2-2	47-51	have	_	_	_	_
2-3	52-57	found	_	_	_	_
2-4	58-61	you	_	_	*->3-1	*[3]
2-5	62-65	...	_	_	_	_
2-6	66-74	innocent	_	_	_	_
2-7	75-76	.	_	_	_	_

#Text=You are free to go . 
3-1	77-80	You	_	_	*->3-2	*[3]
3-2	81-84	are	_	_	_	_
3-3	85-89	free	_	_	_	_
3-4	90-92	to	_	_	_	_
3-5	93-95	go	_	_	_	_
3-6	96-97	.	_	_	_	_

#Text=" Senna says : " Korra ! 
4-1	98-99	"	_	_	*->2-1	*[2]
4-2	100-105	Senna	*	PER	*->2-1	*[2]
4-3	106-110	says	_	_	_	_
4-4	111-112	:	_	_	_	_
4-5	113-114	"	_	_	_	_
4-6	115-120	Korra	_	_	_	_
4-7	121-122	!	_	_	_	_

#Text=" Hotah says : " On the charge of treason , you are all found ... guilty . 
5-1	123-124	"	_	_	_	_
5-2	125-130	Hotah	*	PER	*->1-3	*[1]
5-3	131-135	says	_	_	_	_
5-4	136-137	:	_	_	_	_
5-5	138-139	"	_	_	_	_
5-6	140-142	On	_	_	_	_
5-7	143-146	the	_	_	_	_
5-8	147-153	charge	_	_	_	_
5-9	154-156	of	_	_	_	_
5-10	157-164	treason	_	_	_	_
5-11	165-166	,	_	_	_	_
5-12	167-170	you	_	_	_	_
5-13	171-174	are	_	_	_	_
5-14	175-178	all	_	_	_	_
5-15	179-184	found	_	_	_	_
5-16	185-188	...	_	_	_	_
5-17	189-195	guilty	_	_	_	_
5-18	196-197	.	_	_	_	_

#Text=The punishment for this crime ... is death . 
6-1	198-201	The	_	_	_	_
6-2	202-212	punishment	_	_	_	_
6-3	213-216	for	_	_	_	_
6-4	217-221	this	_	_	_	_
6-5	222-227	crime	_	_	_	_
6-6	228-231	...	_	_	_	_
6-7	232-234	is	_	_	_	_
6-8	235-240	death	_	_	_	_
6-9	241-242	.	_	_	_	_

#Text=" 
7-1	243-244	"	_	_	_	_
