#FORMAT=WebAnno TSV 3.2
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity|identifier|value
#T_CH=de.tudarmstadt.ukp.dkpro.core.api.coref.type.CoreferenceLink|referenceRelation|referenceType


#Text=Bumi says : " All right , spirit army . 
1-1	0-4	Bumi	*	PER	*->1-1	*[1]
1-2	5-9	says	_	_	_	_
1-3	10-11	:	_	_	_	_
1-4	12-13	"	_	_	_	_
1-5	14-17	All	_	_	_	_
1-6	18-23	right	_	_	_	_
1-7	24-25	,	_	_	_	_
1-8	26-32	spirit	_	_	_	_
1-9	33-37	army	_	_	_	_
1-10	38-39	.	_	_	_	_

#Text=Your general is here . 
2-1	40-44	Your	_	_	*->2-1	*[2]
2-2	45-52	general	*	PER	_	_
2-3	53-55	is	_	_	_	_
2-4	56-60	here	_	_	_	_
2-5	61-62	.	_	_	_	_

#Text=Follow me ! 
3-1	63-69	Follow	_	_	_	_
3-2	70-72	me	_	_	*->1-2	*[1]
3-3	73-74	!	_	_	_	_

#Text=It 's working ! 
4-1	75-77	It	_	_	*->4-1	*[4]
4-2	78-80	's	_	_	_	_
4-3	81-88	working	_	_	_	_
4-4	89-90	!	_	_	_	_

#Text=It 's not working ! 
5-1	91-93	It	_	_	*->4-2	*[4]
5-2	94-96	's	_	_	_	_
5-3	97-100	not	_	_	_	_
5-4	101-108	working	_	_	_	_
5-5	109-110	!	_	_	_	_

#Text=" Bumi says : " Get me out of here ! 
6-1	111-112	"	_	_	_	_
6-2	113-117	Bumi	_	_	*->1-3	*[1]
6-3	118-122	says	_	_	_	_
6-4	123-124	:	_	_	_	_
6-5	125-126	"	_	_	_	_
6-6	127-130	Get	_	_	_	_
6-7	131-133	me	_	_	*->1-4	*[1]
6-8	134-137	out	_	_	_	_
6-9	138-140	of	_	_	_	_
6-10	141-145	here	_	_	_	_
6-11	146-147	!	_	_	_	_

#Text=" Bumi says : " All right guys , rescue time . 
7-1	148-149	"	_	_	_	_
7-2	150-154	Bumi	_	_	*->1-5	*[1]
7-3	155-159	says	_	_	_	_
7-4	160-161	:	_	_	_	_
7-5	162-163	"	_	_	_	_
7-6	164-167	All	_	_	_	_
7-7	168-173	right	_	_	_	_
7-8	174-178	guys	_	_	_	_
7-9	179-180	,	_	_	_	_
7-10	181-187	rescue	_	_	_	_
7-11	188-192	time	_	_	_	_
7-12	193-194	.	_	_	_	_

#Text=" Tenzin says : " Bumi , how did you manage to take out this entire encampment on your own ? 
8-1	195-196	"	_	_	_	_
8-2	197-203	Tenzin	*	PER	_	_
8-3	204-208	says	_	_	_	_
8-4	209-210	:	_	_	_	_
8-5	211-212	"	_	_	_	_
8-6	213-217	Bumi	_	_	*->1-6	*[1]
8-7	218-219	,	_	_	_	_
8-8	220-223	how	_	_	_	_
8-9	224-227	did	_	_	_	_
8-10	228-231	you	_	_	*->6-1	*[6]
8-11	232-238	manage	_	_	_	_
8-12	239-241	to	_	_	_	_
8-13	242-246	take	_	_	_	_
8-14	247-250	out	_	_	_	_
8-15	251-255	this	_	_	*->8-1	*[8]
8-16	256-262	entire	_	_	*->8-1	*[8]
8-17	263-273	encampment	_	_	*->8-1	*[8]
8-18	274-276	on	_	_	*->8-1	*[8]
8-19	277-281	your	_	_	*->6-2	*[6]
8-20	282-285	own	_	_	*->8-1	*[8]
8-21	286-287	?	_	_	_	_

#Text=" Bumi says : " I did it all with my trusty flute and ... ah , never mind , you would n't believe it anyway . 
9-1	288-289	"	_	_	_	_
9-2	290-294	Bumi	*	PER	*->1-7	*[1]
9-3	295-299	says	_	_	_	_
9-4	300-301	:	_	_	_	_
9-5	302-303	"	_	_	_	_
9-6	304-305	I	_	_	*->1-8	*[1]
9-7	306-309	did	_	_	_	_
9-8	310-312	it	_	_	*->8-2	*[8]
9-9	313-316	all	_	_	_	_
9-10	317-321	with	_	_	_	_
9-11	322-324	my	_	_	*->1-9	*[1]
9-12	325-331	trusty	_	_	_	_
9-13	332-337	flute	_	_	_	_
9-14	338-341	and	_	_	_	_
9-15	342-345	...	_	_	_	_
9-16	346-348	ah	_	_	_	_
9-17	349-350	,	_	_	_	_
9-18	351-356	never	_	_	_	_
9-19	357-361	mind	_	_	_	_
9-20	362-363	,	_	_	_	_
9-21	364-367	you	_	_	*->2-2	*[2]
9-22	368-373	would	_	_	_	_
9-23	374-377	n't	_	_	_	_
9-24	378-385	believe	_	_	_	_
9-25	386-388	it	_	_	*->8-3	*[8]
9-26	389-395	anyway	_	_	_	_
9-27	396-397	.	_	_	_	_

#Text=Let 's get moving . 
10-1	398-401	Let	_	_	_	_
10-2	402-404	's	_	_	*->8-4	*[8]
10-3	405-408	get	_	_	_	_
10-4	409-415	moving	_	_	_	_
10-5	416-417	.	_	_	_	_

#Text=" Tonraq says : " You run into the portal , I 'll try to hold off anyone who comes after you . 
11-1	418-419	"	_	_	_	_
11-2	420-426	Tonraq	*	PER	*->9-1	*[9]
11-3	427-431	says	_	_	_	_
11-4	432-433	:	_	_	_	_
11-5	434-435	"	_	_	_	_
11-6	436-439	You	_	_	*->10-1	*[10]
11-7	440-443	run	_	_	_	_
11-8	444-448	into	_	_	_	_
11-9	449-452	the	_	_	_	_
11-10	453-459	portal	_	_	_	_
11-11	460-461	,	_	_	_	_
11-12	462-463	I	_	_	*->9-2	*[9]
11-13	464-467	'll	_	_	_	_
11-14	468-471	try	_	_	_	_
11-15	472-474	to	_	_	_	_
11-16	475-479	hold	_	_	_	_
11-17	480-483	off	_	_	_	_
11-18	484-490	anyone	_	_	_	_
11-19	491-494	who	_	_	_	_
11-20	495-500	comes	_	_	_	_
