#FORMAT=WebAnno TSV 3.2
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity|identifier|value
#T_CH=de.tudarmstadt.ukp.dkpro.core.api.coref.type.CoreferenceLink|referenceRelation|referenceType


#Text=Korra says : " I remember . " 
1-1	0-5	Korra	*	PER	*->1-1	*[1]
1-2	6-10	says	_	_	_	_
1-3	11-12	:	_	_	_	_
1-4	13-14	"	_	_	_	_
1-5	15-16	I	_	_	*->1-2	*[1]
1-6	17-25	remember	_	_	_	_
1-7	26-27	.	_	_	_	_
1-8	28-29	"	_	_	_	_

#Text=Shaman says : " Do you know who you are ? " 
2-1	30-36	Shaman	_	_	_	_
2-2	37-41	says	_	_	_	_
2-3	42-43	:	_	_	_	_
2-4	44-45	"	_	_	_	_
2-5	46-48	Do	_	_	_	_
2-6	49-52	you	_	_	*->1-3	*[1]
2-7	53-57	know	_	_	_	_
2-8	58-61	who	_	_	_	_
2-9	62-65	you	_	_	*->1-4	*[1]
2-10	66-69	are	_	_	_	_
2-11	70-71	?	_	_	_	_
2-12	72-73	"	_	_	_	_

#Text=Korra says : " My name is Korra . 
3-1	74-79	Korra	*	PER	*->1-5	*[1]
3-2	80-84	says	_	_	_	_
3-3	85-86	:	_	_	_	_
3-4	87-88	"	_	_	_	_
3-5	89-91	My	_	_	*->1-6	*[1]
3-6	92-96	name	_	_	_	_
3-7	97-99	is	_	_	_	_
3-8	100-105	Korra	*	PER	*->1-7	*[1]
3-9	106-107	.	_	_	_	_

#Text=I 'm the Avatar . 
4-1	108-109	I	_	_	*->1-8	*[1]
4-2	110-112	'm	_	_	_	_
4-3	113-116	the	_	_	_	_
4-4	117-123	Avatar	_	_	_	_
4-5	124-125	.	_	_	_	_

#Text=" 
5-1	126-127	"	_	_	_	_
