#FORMAT=WebAnno TSV 3.2
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity|identifier|value
#T_CH=de.tudarmstadt.ukp.dkpro.core.api.coref.type.CoreferenceLink|referenceRelation|referenceType


#Text=Tonraq says : " Did you see Zaheer ? " 
1-1	0-6	Tonraq	*	PER	*->1-1	*[1]
1-2	7-11	says	_	_	_	_
1-3	12-13	:	_	_	_	_
1-4	14-15	"	_	_	_	_
1-5	16-19	Did	_	_	_	_
1-6	20-23	you	_	_	*->4-1	*[4]
1-7	24-27	see	_	_	_	_
1-8	28-34	Zaheer	*	PER	*->2-1	*[2]
1-9	35-36	?	_	_	_	_
1-10	37-38	"	_	_	_	_

#Text=Zuko says : " The only thing I saw was a snowstorm heading our way . " 
2-1	39-43	Zuko	*	PER	*->5-1	*[5]
2-2	44-48	says	_	_	_	_
2-3	49-50	:	_	_	_	_
2-4	51-52	"	_	_	_	_
2-5	53-56	The	_	_	*->6-1	*[6]
2-6	57-61	only	_	_	*->6-1	*[6]
2-7	62-67	thing	_	_	*->6-1	*[6]
2-8	68-69	I	_	_	*->5-2	*[5]
2-9	70-73	saw	_	_	*->6-1	*[6]
2-10	74-77	was	_	_	_	_
2-11	78-79	a	_	_	*->6-2	*[6]
2-12	80-89	snowstorm	_	_	*->6-2	*[6]
2-13	90-97	heading	_	_	*->6-2	*[6]
2-14	98-101	our	_	_	*->4-2	*[4]
2-15	102-105	way	_	_	*->6-2	*[6]
2-16	106-107	.	_	_	_	_
2-17	108-109	"	_	_	_	_

#Text=Tonraq says : " That 's not a snowstorm , it 's him ! " 
3-1	110-116	Tonraq	*	PER	*->1-2	*[1]
3-2	117-121	says	_	_	_	_
3-3	122-123	:	_	_	_	_
3-4	124-125	"	_	_	_	_
3-5	126-130	That	_	_	*->6-3	*[6]
3-6	131-133	's	_	_	_	_
3-7	134-137	not	_	_	_	_
3-8	138-139	a	_	_	*->6-4	*[6]
3-9	140-149	snowstorm	_	_	*->6-4	*[6]
3-10	150-151	,	_	_	_	_
3-11	152-154	it	_	_	*->6-5	*[6]
3-12	155-157	's	_	_	_	_
3-13	158-161	him	_	_	*->5-3	*[5]
3-14	162-163	!	_	_	_	_
3-15	164-165	"	_	_	_	_

#Text=Tonraq says : " I put you away once , Zaheer , and I 'm going to do it again ! " 
4-1	166-172	Tonraq	*	PER	*->1-3	*[1]
4-2	173-177	says	_	_	_	_
4-3	178-179	:	_	_	_	_
4-4	180-181	"	_	_	_	_
4-5	182-183	I	_	_	*->1-4	*[1]
4-6	184-187	put	_	_	_	_
4-7	188-191	you	_	_	*->3-1	*[3]
4-8	192-196	away	_	_	_	_
4-9	197-201	once	_	_	_	_
4-10	202-203	,	_	_	_	_
4-11	204-210	Zaheer	*	PER	*->2-2	*[2]
4-12	211-212	,	_	_	_	_
4-13	213-216	and	_	_	_	_
4-14	217-218	I	_	_	*->1-5	*[1]
4-15	219-221	'm	_	_	_	_
4-16	222-227	going	_	_	_	_
4-17	228-230	to	_	_	_	_
4-18	231-233	do	_	_	_	_
4-19	234-236	it	_	_	*->6-6	*[6]
4-20	237-242	again	_	_	_	_
4-21	243-244	!	_	_	_	_
4-22	245-246	"	_	_	_	_

#Text=P'Li says : " Ming - Hua . " 
5-1	247-251	P'Li	_	_	_	_
5-2	252-256	says	_	_	_	_
5-3	257-258	:	_	_	_	_
5-4	259-260	"	_	_	_	_
5-5	261-265	Ming	_	_	_	_
5-6	266-267	-	_	_	_	_
5-7	268-271	Hua	_	_	_	_
5-8	272-273	.	_	_	_	_
5-9	274-275	"	_	_	_	_

#Text=Ming - Hua says : " Let 's get you out of here . " 
6-1	276-280	Ming	*	PER	*->8-1	*[8]
6-2	281-282	-	*	PER	*->8-1	*[8]
6-3	283-286	Hua	*	PER	*->8-1	*[8]
6-4	287-291	says	_	_	_	_
6-5	292-293	:	_	_	_	_
6-6	294-295	"	_	_	_	_
6-7	296-299	Let	_	_	_	_
6-8	300-302	's	_	_	_	_
6-9	303-306	get	_	_	_	_
6-10	307-310	you	_	_	_	_
6-11	311-314	out	_	_	_	_
6-12	315-317	of	_	_	_	_
6-13	318-322	here	_	_	_	_
6-14	323-324	.	_	_	_	_
6-15	325-326	"	_	_	_	_

#Text=P'Li says : " We could have just taken the elevator . 
7-1	327-331	P'Li	*	PER	*->7-1	*[7]
7-2	332-336	says	_	_	_	_
7-3	337-338	:	_	_	_	_
7-4	339-340	"	_	_	_	_
7-5	341-343	We	_	_	*->3-2	*[3]
7-6	344-349	could	_	_	_	_
7-7	350-354	have	_	_	_	_
7-8	355-359	just	_	_	_	_
7-9	360-365	taken	_	_	_	_
7-10	366-369	the	_	_	_	_
7-11	370-378	elevator	_	_	_	_
7-12	379-380	.	_	_	_	_

#Text=Show - off . 
8-1	381-385	Show	_	_	_	_
8-2	386-387	-	_	_	_	_
8-3	388-391	off	_	_	_	_
8-4	392-393	.	_	_	_	_

#Text=" P'Li says : " I 've waited thirteen years to feel this warm . 
9-1	394-395	"	_	_	_	_
9-2	396-400	P'Li	_	_	*->7-5	*[7]
9-3	401-405	says	_	_	_	_
9-4	406-407	:	_	_	_	_
9-5	408-409	"	_	_	_	_
9-6	410-411	I	_	_	*->7-6	*[7]
9-7	412-415	've	_	_	_	_
9-8	416-422	waited	_	_	_	_
9-9	423-431	thirteen	_	_	_	_
9-10	432-437	years	_	_	_	_
9-11	438-440	to	_	_	_	_
9-12	441-445	feel	_	_	_	_
9-13	446-450	this	_	_	_	_
9-14	451-455	warm	_	_	_	_
9-15	456-457	.	_	_	_	_

#Text=" 
10-1	458-459	"	_	_	_	_
