#FORMAT=WebAnno TSV 3.2
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity|identifier|value
#T_CH=de.tudarmstadt.ukp.dkpro.core.api.coref.type.CoreferenceLink|referenceRelation|referenceType


#Text=Aang says : " General Fong ? " 
1-1	0-4	Aang	*	PER	*->1-1	*[1]
1-2	5-9	says	_	_	_	_
1-3	10-11	:	_	_	_	_
1-4	12-13	"	_	_	_	_
1-5	14-21	General	*	PER	*->2-1	*[2]
1-6	22-26	Fong	*	PER	*->2-1	*[2]
1-7	27-28	?	_	_	_	_
1-8	29-30	"	_	_	_	_

#Text=Fong says : " Come in , Aang . 
2-1	31-35	Fong	*	PER	*->2-2	*[2]
2-2	36-40	says	_	_	_	_
2-3	41-42	:	_	_	_	_
2-4	43-44	"	_	_	_	_
2-5	45-49	Come	_	_	_	_
2-6	50-52	in	_	_	_	_
2-7	53-54	,	_	_	_	_
2-8	55-59	Aang	_	_	*->1-2	*[1]
2-9	60-61	.	_	_	_	_

#Text=Have you thought about our discussion ? 
3-1	62-66	Have	_	_	_	_
3-2	67-70	you	_	_	_	_
3-3	71-78	thought	_	_	_	_
3-4	79-84	about	_	_	_	_
3-5	85-88	our	_	_	_	_
3-6	89-99	discussion	_	_	_	_
3-7	100-101	?	_	_	_	_

#Text=" Aang says : " I 'm in . 
4-1	102-103	"	_	_	_	_
4-2	104-108	Aang	*	PER	*->1-3	*[1]
4-3	109-113	says	_	_	_	_
4-4	114-115	:	_	_	_	_
4-5	116-117	"	_	_	_	_
4-6	118-119	I	_	_	*->1-4	*[1]
4-7	120-122	'm	_	_	_	_
4-8	123-125	in	_	_	_	_
4-9	126-127	.	_	_	_	_

#Text=I 'll fight the Fire Lord . 
5-1	128-129	I	_	_	*->1-5	*[1]
5-2	130-133	'll	_	_	_	_
5-3	134-139	fight	_	_	_	_
5-4	140-143	the	_	_	_	_
5-5	144-148	Fire	_	_	_	_
5-6	149-153	Lord	_	_	_	_
5-7	154-155	.	_	_	_	_

#Text=" 
6-1	156-157	"	_	_	_	_
