#FORMAT=WebAnno TSV 3.2
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity|identifier|value
#T_CH=de.tudarmstadt.ukp.dkpro.core.api.coref.type.CoreferenceLink|referenceRelation|referenceType


#Text=Aang says : " Where is he ? 
1-1	0-4	Aang	*	PER	_	_
1-2	5-9	says	_	_	_	_
1-3	10-11	:	_	_	_	_
1-4	12-13	"	_	_	_	_
1-5	14-19	Where	_	_	_	_
1-6	20-22	is	_	_	_	_
1-7	23-25	he	_	_	_	_
1-8	26-27	?	_	_	_	_

#Text=Where 's the Fire Lord ? 
2-1	28-33	Where	_	_	_	_
2-2	34-36	's	_	_	_	_
2-3	37-40	the	_	_	_	_
2-4	41-45	Fire	_	_	_	_
2-5	46-50	Lord	_	_	_	_
2-6	51-52	?	_	_	_	_

#Text=" Azula says : " You mean I 'm not good enough for you ? 
3-1	53-54	"	_	_	_	_
3-2	55-60	Azula	*	PER	_	_
3-3	61-65	says	_	_	_	_
3-4	66-67	:	_	_	_	_
3-5	68-69	"	_	_	_	_
3-6	70-73	You	_	_	*->1-1	*[1]
3-7	74-78	mean	_	_	_	_
3-8	79-80	I	_	_	_	_
3-9	81-83	'm	_	_	_	_
3-10	84-87	not	_	_	_	_
3-11	88-92	good	_	_	_	_
3-12	93-99	enough	_	_	_	_
3-13	100-103	for	_	_	_	_
3-14	104-107	you	_	_	*->1-2	*[1]
3-15	108-109	?	_	_	_	_

#Text=You 're hurting my feelings . 
4-1	110-113	You	_	_	*->1-3	*[1]
4-2	114-117	're	_	_	_	_
4-3	118-125	hurting	_	_	_	_
4-4	126-128	my	_	_	_	_
4-5	129-137	feelings	_	_	_	_
4-6	138-139	.	_	_	_	_

#Text=" Sokka says : " Stop wasting our time and give us the information . 
5-1	140-141	"	_	_	_	_
5-2	142-147	Sokka	_	_	_	_
5-3	148-152	says	_	_	_	_
5-4	153-154	:	_	_	_	_
5-5	155-156	"	_	_	_	_
5-6	157-161	Stop	_	_	_	_
5-7	162-169	wasting	_	_	_	_
5-8	170-173	our	_	_	*->3-1	*[3]
5-9	174-178	time	_	_	_	_
5-10	179-182	and	_	_	_	_
5-11	183-187	give	_	_	_	_
5-12	188-190	us	_	_	*->3-2	*[3]
5-13	191-194	the	_	_	_	_
5-14	195-206	information	_	_	_	_
5-15	207-208	.	_	_	_	_

#Text=You 're powerless right now , so you 're in no position to refuse . 
6-1	209-212	You	_	_	*->4-1	*[4]
6-2	213-216	're	_	_	_	_
6-3	217-226	powerless	_	_	_	_
6-4	227-232	right	_	_	_	_
6-5	233-236	now	_	_	_	_
6-6	237-238	,	_	_	_	_
6-7	239-241	so	_	_	_	_
6-8	242-245	you	_	_	*->4-2	*[4]
6-9	246-249	're	_	_	_	_
6-10	250-252	in	_	_	_	_
6-11	253-255	no	_	_	_	_
6-12	256-264	position	_	_	_	_
6-13	265-267	to	_	_	_	_
6-14	268-274	refuse	_	_	_	_
6-15	275-276	.	_	_	_	_

#Text=" Toph says : " And stick to the truth . 
7-1	277-278	"	_	_	_	_
7-2	279-283	Toph	_	_	*->5-1	*[5]
7-3	284-288	says	_	_	_	_
7-4	289-290	:	_	_	_	_
7-5	291-292	"	_	_	_	_
7-6	293-296	And	_	_	_	_
7-7	297-302	stick	_	_	_	_
7-8	303-305	to	_	_	_	_
7-9	306-309	the	_	_	*->6-1	*[6]
7-10	310-315	truth	_	_	*->6-1	*[6]
7-11	316-317	.	_	_	_	_

#Text=I 'll be able to tell if you 're lying . 
8-1	318-319	I	_	_	*->5-2	*[5]
8-2	320-323	'll	_	_	_	_
8-3	324-326	be	_	_	_	_
8-4	327-331	able	_	_	_	_
8-5	332-334	to	_	_	_	_
8-6	335-339	tell	_	_	_	_
8-7	340-342	if	_	_	_	_
8-8	343-346	you	_	_	*->7-1	*[7]
8-9	347-350	're	_	_	_	_
8-10	351-356	lying	_	_	_	_
8-11	357-358	.	_	_	_	_

#Text=" Azula says : " Are you sure ? 
9-1	359-360	"	_	_	_	_
9-2	361-366	Azula	*	PER	_	_
9-3	367-371	says	_	_	_	_
9-4	372-373	:	_	_	_	_
9-5	374-375	"	_	_	_	_
9-6	376-379	Are	_	_	_	_
9-7	380-383	you	_	_	*->1-4	*[1]
9-8	384-388	sure	_	_	_	_
9-9	389-390	?	_	_	_	_

#Text=I 'm a pretty good liar . 
10-1	391-392	I	_	_	*->2-4	*[2]
10-2	393-395	'm	_	_	_	_
10-3	396-397	a	_	_	*->2-1	*[2]
10-4	398-404	pretty	_	_	*->2-1	*[2]
10-5	405-409	good	_	_	*->2-1	*[2]
10-6	410-414	liar	_	_	*->2-1	*[2]
10-7	415-416	.	_	_	_	_

#Text=I am a four - hundred foot tall purple platypus bear with pink horns and silver wings . 
11-1	417-418	I	_	_	*->2-5	*[2]
11-2	419-421	am	_	_	_	_
11-3	422-423	a	_	_	*->8-1	*[8]
11-4	424-428	four	_	_	*->8-1	*[8]
11-5	429-430	-	_	_	*->8-1	*[8]
11-6	431-438	hundred	_	_	*->8-1	*[8]
11-7	439-443	foot	_	_	*->8-1	*[8]
11-8	444-448	tall	_	_	*->8-1	*[8]
11-9	449-455	purple	_	_	*->8-1	*[8]
11-10	456-464	platypus	_	_	*->8-1	*[8]
11-11	465-469	bear	_	_	*->8-1	*[8]
11-12	470-474	with	_	_	*->8-1	*[8]
11-13	475-479	pink	_	_	*->8-1	*[8]
11-14	480-485	horns	_	_	*->8-1	*[8]
11-15	486-489	and	_	_	*->8-1	*[8]
11-16	490-496	silver	_	_	*->8-1	*[8]
11-17	497-502	wings	_	_	*->8-1	*[8]
11-18	503-504	.	_	_	_	_

#Text=" Toph says : " Okay , you 're good , I admit it . 
12-1	505-506	"	_	_	_	_
12-2	507-511	Toph	_	_	*->5-3	*[5]
12-3	512-516	says	_	_	_	_
12-4	517-518	:	_	_	_	_
12-5	519-520	"	_	_	_	_
12-6	521-525	Okay	_	_	_	_
12-7	526-527	,	_	_	_	_
12-8	528-531	you	_	_	*->7-2	*[7]
12-9	532-535	're	_	_	_	_
12-10	536-540	good	_	_	_	_
12-11	541-542	,	_	_	_	_
12-12	543-544	I	_	_	*->5-4	*[5]
12-13	545-550	admit	_	_	_	_
12-14	551-553	it	_	_	*->8-2	*[8]
12-15	554-555	.	_	_	_	_

#Text=But you ought to consider telling the truth anyway ! 
13-1	556-559	But	_	_	_	_
13-2	560-563	you	_	_	*->7-3	*[7]
13-3	564-569	ought	_	_	_	_
13-4	570-572	to	_	_	_	_
13-5	573-581	consider	_	_	_	_
13-6	582-589	telling	_	_	_	_
13-7	590-593	the	_	_	*->6-2	*[6]
13-8	594-599	truth	_	_	*->6-2	*[6]
13-9	600-606	anyway	_	_	_	_
13-10	607-608	!	_	_	_	_

#Text=" Azula says : " When I left Ba Sing Se I brought home some souvenirs : Dai Li agents ! 
14-1	609-610	"	_	_	_	_
14-2	611-616	Azula	*	PER	_	_
14-3	617-621	says	_	_	_	_
14-4	622-623	:	_	_	_	_
14-5	624-625	"	_	_	_	_
14-6	626-630	When	_	_	_	_
14-7	631-632	I	_	_	*->2-6	*[2]
14-8	633-637	left	_	_	_	_
14-9	638-640	Ba	_	_	_	_
14-10	641-645	Sing	_	_	_	_
14-11	646-648	Se	_	_	_	_
14-12	649-650	I	_	_	*->2-7	*[2]
14-13	651-658	brought	_	_	_	_
14-14	659-663	home	_	_	_	_
14-15	664-668	some	_	_	_	_
14-16	669-678	souvenirs	_	_	_	_
14-17	679-680	:	_	_	_	_
14-18	681-684	Dai	*	PER	*->9-1	*[9]
