#FORMAT=WebAnno TSV 3.2
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity|identifier|value
#T_CH=de.tudarmstadt.ukp.dkpro.core.api.coref.type.CoreferenceLink|referenceRelation|referenceType


#Text=Aang says : " We could turn back now . 
1-1	0-4	Aang	*	PER	*->1-1	*[1]
1-2	5-9	says	_	_	_	_
1-3	10-11	:	_	_	_	_
1-4	12-13	"	_	_	_	_
1-5	14-16	We	_	_	*->3-1	*[3]
1-6	17-22	could	_	_	_	_
1-7	23-27	turn	_	_	_	_
1-8	28-32	back	_	_	_	_
1-9	33-36	now	_	_	_	_
1-10	37-38	.	_	_	_	_

#Text=We 've already learned more about fire than we 'd hoped . 
2-1	39-41	We	_	_	*->3-2	*[3]
2-2	42-45	've	_	_	_	_
2-3	46-53	already	_	_	_	_
2-4	54-61	learned	_	_	_	_
2-5	62-66	more	_	_	_	_
2-6	67-72	about	_	_	_	_
2-7	73-77	fire	_	_	_	_
2-8	78-82	than	_	_	_	_
2-9	83-85	we	_	_	*->3-3	*[3]
2-10	86-88	'd	_	_	_	_
2-11	89-94	hoped	_	_	_	_
2-12	95-96	.	_	_	_	_

#Text=" Zuko says : " No , we 're seeing this through to the end . 
3-1	97-98	"	_	_	_	_
3-2	99-103	Zuko	*	PER	*->4-1	*[4]
3-3	104-108	says	_	_	_	_
3-4	109-110	:	_	_	_	_
3-5	111-112	"	_	_	_	_
3-6	113-115	No	_	_	_	_
3-7	116-117	,	_	_	_	_
3-8	118-120	we	_	_	*->3-4	*[3]
3-9	121-124	're	_	_	_	_
3-10	125-131	seeing	_	_	_	_
3-11	132-136	this	_	_	_	_
3-12	137-144	through	_	_	_	_
3-13	145-147	to	_	_	_	_
3-14	148-151	the	_	_	_	_
3-15	152-155	end	_	_	_	_
3-16	156-157	.	_	_	_	_

#Text=We 're gon na meet these masters and find out what 's so great about them . 
4-1	158-160	We	_	_	*->3-5	*[3]
4-2	161-164	're	_	_	_	_
4-3	165-168	gon	_	_	_	_
4-4	169-171	na	_	_	_	_
4-5	172-176	meet	_	_	_	_
4-6	177-182	these	_	_	*->6-1	*[6]
4-7	183-190	masters	_	_	*->6-1	*[6]
4-8	191-194	and	_	_	_	_
4-9	195-199	find	_	_	_	_
4-10	200-203	out	_	_	_	_
4-11	204-208	what	_	_	_	_
4-12	209-211	's	_	_	_	_
4-13	212-214	so	_	_	_	_
4-14	215-220	great	_	_	_	_
4-15	221-226	about	_	_	_	_
4-16	227-231	them	_	_	*->6-2	*[6]
4-17	232-233	.	_	_	_	_

#Text=" Aang says : " What if they judge us , and attack us ? 
5-1	234-235	"	_	_	_	_
5-2	236-240	Aang	*	PER	*->1-2	*[1]
5-3	241-245	says	_	_	_	_
5-4	246-247	:	_	_	_	_
5-5	248-249	"	_	_	_	_
5-6	250-254	What	_	_	_	_
5-7	255-257	if	_	_	_	_
5-8	258-262	they	_	_	*->6-3	*[6]
5-9	263-268	judge	_	_	_	_
5-10	269-271	us	_	_	*->3-6	*[3]
5-11	272-273	,	_	_	_	_
5-12	274-277	and	_	_	_	_
5-13	278-284	attack	_	_	_	_
5-14	285-287	us	_	_	*->3-7	*[3]
5-15	288-289	?	_	_	_	_

#Text=" Zuko says : " Well , we 're the Fire Prince and the Avatar . 
6-1	290-291	"	_	_	_	_
6-2	292-296	Zuko	*	PER	*->4-2	*[4]
6-3	297-301	says	_	_	_	_
6-4	302-303	:	_	_	_	_
6-5	304-305	"	_	_	_	_
6-6	306-310	Well	_	_	_	_
6-7	311-312	,	_	_	_	_
6-8	313-315	we	_	_	*->2-2	*[2]
6-9	316-319	're	_	_	_	_
6-10	320-323	the	_	_	*->2-1	*[2]
6-11	324-328	Fire	_	_	*->2-1	*[2]
6-12	329-335	Prince	*	PER	*->2-1	*[2]
6-13	336-339	and	_	_	*->2-1	*[2]
6-14	340-343	the	_	_	*->2-1	*[2]
6-15	344-350	Avatar	_	_	*->2-1	*[2]
6-16	351-352	.	_	_	_	_

#Text=I think we could take these guys in a fight , whoever they are . 
7-1	353-354	I	_	_	*->4-3	*[4]
7-2	355-360	think	_	_	_	_
7-3	361-363	we	_	_	*->3-8	*[3]
7-4	364-369	could	_	_	_	_
7-5	370-374	take	_	_	_	_
7-6	375-380	these	_	_	*->5-1	*[5]
7-7	381-385	guys	_	_	*->5-1	*[5]
7-8	386-388	in	_	_	_	_
7-9	389-390	a	_	_	_	_
7-10	391-396	fight	_	_	_	_
7-11	397-398	,	_	_	_	_
7-12	399-406	whoever	_	_	_	_
7-13	407-411	they	_	_	*->5-2	*[5]
7-14	412-415	are	_	_	_	_
7-15	416-417	.	_	_	_	_

#Text=" 
8-1	418-419	"	_	_	_	_
