#FORMAT=WebAnno TSV 3.2
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity|identifier|value
#T_CH=de.tudarmstadt.ukp.dkpro.core.api.coref.type.CoreferenceLink|referenceRelation|referenceType


#Text=Zuko says : " After I leave here today , I 'm gon na free Uncle Iroh from his prison and I 'm gon na beg for his forgiveness . 
1-1	0-4	Zuko	*	PER	*->1-1	*[1]
1-2	5-9	says	_	_	_	_
1-3	10-11	:	_	_	_	_
1-4	12-13	"	_	_	_	_
1-5	14-19	After	_	_	_	_
1-6	20-21	I	_	_	*->1-2	*[1]
1-7	22-27	leave	_	_	_	_
1-8	28-32	here	_	_	_	_
1-9	33-38	today	_	_	_	_
1-10	39-40	,	_	_	_	_
1-11	41-42	I	_	_	*->1-3	*[1]
1-12	43-45	'm	_	_	_	_
1-13	46-49	gon	_	_	_	_
1-14	50-52	na	_	_	_	_
1-15	53-57	free	_	_	_	_
1-16	58-63	Uncle	*	PER	*->3-1	*[3]
1-17	64-68	Iroh	*	PER	*->3-1	*[3]
1-18	69-73	from	_	_	*->3-1	*[3]
1-19	74-77	his	_	_	*->3-1	*[3]
1-20	78-84	prison	_	_	*->3-1	*[3]
1-21	85-88	and	_	_	_	_
1-22	89-90	I	_	_	*->1-4	*[1]
1-23	91-93	'm	_	_	_	_
1-24	94-97	gon	_	_	_	_
1-25	98-100	na	_	_	_	_
1-26	101-104	beg	_	_	_	_
1-27	105-108	for	_	_	_	_
1-28	109-112	his	_	_	*->3-2	*[3]
1-29	113-124	forgiveness	_	_	_	_
1-30	125-126	.	_	_	_	_

#Text=He 's the one who 's been a real father to me . 
2-1	127-129	He	_	_	*->3-3	*[3]
2-2	130-132	's	_	_	_	_
2-3	133-136	the	_	_	*->5-1	*[5]
2-4	137-140	one	_	_	*->5-1	*[5]
2-5	141-144	who	_	_	*->5-1	*[5]
2-6	145-147	's	_	_	*->5-1	*[5]
2-7	148-152	been	_	_	*->5-1	*[5]
2-8	153-154	a	_	_	*->5-1	*[5]
2-9	155-159	real	_	_	*->5-1	*[5]
2-10	160-166	father	_	_	*->5-1	*[5]
2-11	167-169	to	_	_	*->5-1	*[5]
2-12	170-172	me	_	_	*->1-5	*[1]
2-13	173-174	.	_	_	_	_

#Text=" Ozai says : " Oh , that 's just beautiful . 
3-1	175-176	"	_	_	_	_
3-2	177-181	Ozai	*	PER	_	_
3-3	182-186	says	_	_	_	_
3-4	187-188	:	_	_	_	_
3-5	189-190	"	_	_	_	_
3-6	191-193	Oh	_	_	_	_
3-7	194-195	,	_	_	_	_
3-8	196-200	that	_	_	*->5-2	*[5]
3-9	201-203	's	_	_	_	_
3-10	204-208	just	_	_	_	_
3-11	209-218	beautiful	_	_	_	_
3-12	219-220	.	_	_	_	_

#Text=And maybe he can pass down to you the ways of tea and failure . 
4-1	221-224	And	_	_	_	_
4-2	225-230	maybe	_	_	_	_
4-3	231-233	he	_	_	*->3-4	*[3]
4-4	234-237	can	_	_	_	_
4-5	238-242	pass	_	_	_	_
4-6	243-247	down	_	_	_	_
4-7	248-250	to	_	_	_	_
4-8	251-254	you	_	_	*->1-6	*[1]
4-9	255-258	the	_	_	_	_
4-10	259-263	ways	_	_	_	_
4-11	264-266	of	_	_	_	_
4-12	267-270	tea	_	_	_	_
4-13	271-274	and	_	_	_	_
4-14	275-282	failure	_	_	_	_
4-15	283-284	.	_	_	_	_

#Text=" Zuko says : " But I 've come to an even more important decision . 
5-1	285-286	"	_	_	_	_
5-2	287-291	Zuko	*	PER	*->1-7	*[1]
5-3	292-296	says	_	_	_	_
5-4	297-298	:	_	_	_	_
5-5	299-300	"	_	_	_	_
5-6	301-304	But	_	_	_	_
5-7	305-306	I	_	_	*->1-8	*[1]
5-8	307-310	've	_	_	_	_
5-9	311-315	come	_	_	_	_
5-10	316-318	to	_	_	_	_
5-11	319-321	an	_	_	_	_
5-12	322-326	even	_	_	_	_
5-13	327-331	more	_	_	_	_
5-14	332-341	important	_	_	_	_
5-15	342-350	decision	_	_	_	_
5-16	351-352	.	_	_	_	_

#Text=I 'm going to join the Avatar and I 'm going to help him defeat you . 
6-1	353-354	I	_	_	*->1-9	*[1]
6-2	355-357	'm	_	_	_	_
6-3	358-363	going	_	_	_	_
6-4	364-366	to	_	_	_	_
6-5	367-371	join	_	_	_	_
6-6	372-375	the	_	_	*->8-1	*[8]
6-7	376-382	Avatar	_	_	*->8-1	*[8]
6-8	383-386	and	_	_	_	_
6-9	387-388	I	_	_	*->1-10	*[1]
6-10	389-391	'm	_	_	_	_
