#FORMAT=WebAnno TSV 3.2
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity|identifier|value
#T_CH=de.tudarmstadt.ukp.dkpro.core.api.coref.type.CoreferenceLink|referenceRelation|referenceType


#Text=Aang says : " Where are Toph and Katara ? " 
1-1	0-4	Aang	*	PER	*->1-1	*[1]
1-2	5-9	says	_	_	_	_
1-3	10-11	:	_	_	_	_
1-4	12-13	"	_	_	_	_
1-5	14-19	Where	_	_	_	_
1-6	20-23	are	_	_	_	_
1-7	24-28	Toph	_	_	*->2-1	*[2]
1-8	29-32	and	_	_	*->2-1	*[2]
1-9	33-39	Katara	*	PER	*->2-1	*[2]
1-10	40-41	?	_	_	_	_
1-11	42-43	"	_	_	_	_

#Text=Sokka says : " Forget about them ! 
2-1	44-49	Sokka	_	_	*->3-1	*[3]
2-2	50-54	says	_	_	_	_
2-3	55-56	:	_	_	_	_
2-4	57-58	"	_	_	_	_
2-5	59-65	Forget	_	_	_	_
2-6	66-71	about	_	_	_	_
2-7	72-76	them	_	_	*->2-2	*[2]
2-8	77-78	!	_	_	_	_

#Text=Just keep an eye out for the king . 
3-1	79-83	Just	_	_	_	_
3-2	84-88	keep	_	_	_	_
3-3	89-91	an	_	_	_	_
3-4	92-95	eye	_	_	_	_
3-5	96-99	out	_	_	_	_
3-6	100-103	for	_	_	_	_
3-7	104-107	the	_	_	*->4-1	*[4]
3-8	108-112	king	*	PER	*->4-1	*[4]
3-9	113-114	.	_	_	_	_

#Text=" Aang says : " I do n't know what he looks like . 
4-1	115-116	"	_	_	_	_
4-2	117-121	Aang	*	PER	*->1-2	*[1]
4-3	122-126	says	_	_	_	_
4-4	127-128	:	_	_	_	_
4-5	129-130	"	_	_	_	_
4-6	131-132	I	_	_	*->1-3	*[1]
4-7	133-135	do	_	_	_	_
4-8	136-139	n't	_	_	_	_
4-9	140-144	know	_	_	_	_
4-10	145-149	what	_	_	_	_
4-11	150-152	he	_	_	*->4-2	*[4]
4-12	153-158	looks	_	_	_	_
4-13	159-163	like	_	_	_	_
4-14	164-165	.	_	_	_	_

#Text=" Sokka says : " You know , royal , flowing robe , fancy jewelry . 
5-1	166-167	"	_	_	_	_
5-2	168-173	Sokka	_	_	*->3-2	*[3]
5-3	174-178	says	_	_	_	_
5-4	179-180	:	_	_	_	_
5-5	181-182	"	_	_	_	_
5-6	183-186	You	_	_	*->1-4	*[1]
5-7	187-191	know	_	_	_	_
5-8	192-193	,	_	_	_	_
5-9	194-199	royal	_	_	_	_
5-10	200-201	,	_	_	_	_
5-11	202-209	flowing	_	_	_	_
5-12	210-214	robe	_	_	_	_
5-13	215-216	,	_	_	_	_
5-14	217-222	fancy	_	_	_	_
5-15	223-230	jewelry	_	_	_	_
5-16	231-232	.	_	_	_	_

#Text=" Aang says : " That could be anyone ! 
6-1	233-234	"	_	_	_	_
6-2	235-239	Aang	*	PER	*->1-5	*[1]
6-3	240-244	says	_	_	_	_
6-4	245-246	:	_	_	_	_
6-5	247-248	"	_	_	_	_
6-6	249-253	That	_	_	*->3-3	*[3]
6-7	254-259	could	_	_	_	_
6-8	260-262	be	_	_	_	_
6-9	263-269	anyone	_	_	_	_
6-10	270-271	!	_	_	_	_

#Text=" 
7-1	272-273	"	_	_	_	_
