#FORMAT=WebAnno TSV 3.2
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity|identifier|value
#T_CH=de.tudarmstadt.ukp.dkpro.core.api.coref.type.CoreferenceLink|referenceRelation|referenceType


#Text=Sokka says : " And who 're the mean - looking guys in robes ? " 
1-1	0-5	Sokka	_	_	_	_
1-2	6-10	says	_	_	_	_
1-3	11-12	:	_	_	_	_
1-4	13-14	"	_	_	_	_
1-5	15-18	And	_	_	_	_
1-6	19-22	who	_	_	_	_
1-7	23-26	're	_	_	_	_
1-8	27-30	the	_	_	*->1-1	*[1]
1-9	31-35	mean	_	_	*->1-1	*[1]
1-10	36-37	-	_	_	*->1-1	*[1]
1-11	38-45	looking	_	_	*->1-1	*[1]
1-12	46-50	guys	_	_	*->1-1	*[1]
1-13	51-53	in	_	_	*->1-1	*[1]
1-14	54-59	robes	_	_	*->1-1	*[1]
1-15	60-61	?	_	_	_	_
1-16	62-63	"	_	_	_	_

#Text=Joo Dee says : " Inside is the Royal Palace . 
2-1	64-67	Joo	*	PER	*->2-1	*[2]
2-2	68-71	Dee	*	PER	*->2-1	*[2]
2-3	72-76	says	_	_	_	_
2-4	77-78	:	_	_	_	_
2-5	79-80	"	_	_	_	_
2-6	81-87	Inside	_	_	*->3-2	*[3]
2-7	88-90	is	_	_	_	_
2-8	91-94	the	_	_	*->3-1	*[3]
2-9	95-100	Royal	_	_	*->3-1	*[3]
2-10	101-107	Palace	_	_	*->3-1	*[3]
2-11	108-109	.	_	_	_	_

#Text=Those men are agents of the Dai Li , the cultural authority of Ba Sing Se . 
3-1	110-115	Those	_	_	*->4-1	*[4]
3-2	116-119	men	_	_	*->4-1	*[4]
3-3	120-123	are	_	_	_	_
3-4	124-130	agents	_	_	*->4-2	*[4]
3-5	131-133	of	_	_	*->4-2	*[4]
3-6	134-137	the	_	_	*->4-2	*[4]
3-7	138-141	Dai	*	PER	*->4-2	*[4]
3-8	142-144	Li	*	PER	*->4-2	*[4]
3-9	145-146	,	_	_	_	_
3-10	147-150	the	_	_	_	_
3-11	151-159	cultural	_	_	_	_
3-12	160-169	authority	_	_	_	_
3-13	170-172	of	_	_	_	_
3-14	173-175	Ba	_	_	_	_
3-15	176-180	Sing	_	_	_	_
3-16	181-183	Se	_	_	_	_
3-17	184-185	.	_	_	_	_

#Text=They are the guardians of all our traditions ! 
4-1	186-190	They	_	_	*->4-3	*[4]
4-2	191-194	are	_	_	_	_
4-3	195-198	the	_	_	*->4-4	*[4]
4-4	199-208	guardians	_	_	*->4-4	*[4]
4-5	209-211	of	_	_	*->4-4	*[4]
4-6	212-215	all	_	_	*->4-4	*[4]
4-7	216-219	our	_	_	*->1-2	*[1]
4-8	220-230	traditions	_	_	*->4-4	*[4]
4-9	231-232	!	_	_	_	_

#Text=" Aang says : " Can we see the king now ? 
5-1	233-234	"	_	_	_	_
5-2	235-239	Aang	*	PER	_	_
5-3	240-244	says	_	_	_	_
5-4	245-246	:	_	_	_	_
5-5	247-248	"	_	_	_	_
5-6	249-252	Can	_	_	_	_
5-7	253-255	we	_	_	*->4-5	*[4]
5-8	256-259	see	_	_	_	_
5-9	260-263	the	_	_	_	_
5-10	264-268	king	*	PER	_	_
5-11	269-272	now	_	_	_	_
5-12	273-274	?	_	_	_	_

#Text=" Joo Dee says : " Oh no , one does n't just pop in on the Earth King ! 
6-1	275-276	"	_	_	_	_
6-2	277-280	Joo	*	PER	*->2-2	*[2]
6-3	281-284	Dee	*	PER	*->2-2	*[2]
6-4	285-289	says	_	_	_	_
6-5	290-291	:	_	_	_	_
6-6	292-293	"	_	_	_	_
6-7	294-296	Oh	_	_	_	_
6-8	297-299	no	_	_	_	_
6-9	300-301	,	_	_	_	_
6-10	302-305	one	_	_	_	_
6-11	306-310	does	_	_	_	_
6-12	311-314	n't	_	_	_	_
6-13	315-319	just	_	_	_	_
6-14	320-323	pop	_	_	_	_
6-15	324-326	in	_	_	_	_
6-16	327-329	on	_	_	_	_
6-17	330-333	the	_	_	_	_
6-18	334-339	Earth	_	_	_	_
6-19	340-344	King	*	PER	_	_
6-20	345-346	!	_	_	_	_

#Text=" Joo Dee says : " Here we are ! 
7-1	347-348	"	_	_	_	_
7-2	349-352	Joo	*	PER	*->2-3	*[2]
7-3	353-356	Dee	*	PER	*->2-3	*[2]
7-4	357-361	says	_	_	_	_
7-5	362-363	:	_	_	_	_
7-6	364-365	"	_	_	_	_
7-7	366-370	Here	_	_	_	_
7-8	371-373	we	_	_	*->1-3	*[1]
7-9	374-377	are	_	_	_	_
7-10	378-379	!	_	_	_	_

#Text=Your new home . 
8-1	380-384	Your	_	_	_	_
8-2	385-388	new	_	_	_	_
8-3	389-393	home	_	_	_	_
8-4	394-395	.	_	_	_	_

#Text=" 
9-1	396-397	"	_	_	_	_
