#FORMAT=WebAnno TSV 3.2
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity|identifier|value
#T_CH=de.tudarmstadt.ukp.dkpro.core.api.coref.type.CoreferenceLink|referenceRelation|referenceType


#Text=Piandao says : " Excellent ! 
1-1	0-7	Piandao	*	PER	*->1-1	*[1]
1-2	8-12	says	_	_	_	_
1-3	13-14	:	_	_	_	_
1-4	15-16	"	_	_	_	_
1-5	17-26	Excellent	_	_	_	_
1-6	27-28	!	_	_	_	_

#Text=Using your superior agility against an older opponent ... smart . 
2-1	29-34	Using	_	_	_	_
2-2	35-39	your	_	_	_	_
2-3	40-48	superior	_	_	_	_
2-4	49-56	agility	_	_	_	_
2-5	57-64	against	_	_	_	_
2-6	65-67	an	_	_	_	_
2-7	68-73	older	_	_	_	_
2-8	74-82	opponent	_	_	_	_
2-9	83-86	...	_	_	_	_
2-10	87-92	smart	_	_	_	_
2-11	93-94	.	_	_	_	_

#Text=" Piandao says : " Good use of terrain ... fighting from the high ground . 
3-1	95-96	"	_	_	_	_
3-2	97-104	Piandao	*	PER	*->1-2	*[1]
3-3	105-109	says	_	_	_	_
3-4	110-111	:	_	_	_	_
3-5	112-113	"	_	_	_	_
3-6	114-118	Good	_	_	_	_
3-7	119-122	use	_	_	_	_
3-8	123-125	of	_	_	_	_
3-9	126-133	terrain	_	_	_	_
3-10	134-137	...	_	_	_	_
3-11	138-146	fighting	_	_	_	_
3-12	147-151	from	_	_	_	_
3-13	152-155	the	_	_	_	_
3-14	156-160	high	_	_	_	_
3-15	161-167	ground	_	_	_	_
3-16	168-169	.	_	_	_	_

#Text=" Piandao says : " Yes , use your surroundings . 
4-1	170-171	"	_	_	_	_
4-2	172-179	Piandao	*	PER	*->1-3	*[1]
4-3	180-184	says	_	_	_	_
4-4	185-186	:	_	_	_	_
4-5	187-188	"	_	_	_	_
4-6	189-192	Yes	_	_	_	_
4-7	193-194	,	_	_	_	_
4-8	195-198	use	_	_	_	_
4-9	199-203	your	_	_	*->2-1	*[2]
4-10	204-216	surroundings	_	_	_	_
4-11	217-218	.	_	_	_	_

#Text=Make them fight for you ! 
5-1	219-223	Make	_	_	_	_
5-2	224-228	them	_	_	_	_
5-3	229-234	fight	_	_	_	_
5-4	235-238	for	_	_	_	_
5-5	239-242	you	_	_	*->2-2	*[2]
5-6	243-244	!	_	_	_	_

#Text=" 
6-1	245-246	"	_	_	_	_
