#FORMAT=WebAnno TSV 3.2
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity|identifier|value
#T_CH=de.tudarmstadt.ukp.dkpro.core.api.coref.type.CoreferenceLink|referenceRelation|referenceType


#Text=Sozin says : " Without you , all my plans are suddenly possible . 
1-1	0-5	Sozin	*	PER	*->1-1	*[1]
1-2	6-10	says	_	_	_	_
1-3	11-12	:	_	_	_	_
1-4	13-14	"	_	_	_	_
1-5	15-22	Without	_	_	_	_
1-6	23-26	you	_	_	*->2-1	*[2]
1-7	27-28	,	_	_	_	_
1-8	29-32	all	_	_	_	_
1-9	33-35	my	_	_	*->1-2	*[1]
1-10	36-41	plans	_	_	_	_
1-11	42-45	are	_	_	_	_
1-12	46-54	suddenly	_	_	_	_
1-13	55-63	possible	_	_	_	_
1-14	64-65	.	_	_	_	_

#Text=I have a vision for the future , Roku . 
2-1	66-67	I	_	_	*->1-3	*[1]
2-2	68-72	have	_	_	_	_
2-3	73-74	a	_	_	*->4-1	*[4]
2-4	75-81	vision	_	_	*->4-1	*[4]
2-5	82-85	for	_	_	*->4-1	*[4]
2-6	86-89	the	_	_	*->4-1	*[4]
2-7	90-96	future	_	_	*->4-1	*[4]
2-8	97-98	,	_	_	*->4-1	*[4]
2-9	99-103	Roku	*	PER	*->3-1	*[3]
2-10	104-105	.	_	_	_	_

#Text=" Aang says : " Who 's ... wait , that 's me , is n't it ? 
3-1	106-107	"	_	_	_	_
3-2	108-112	Aang	*	PER	_	_
3-3	113-117	says	_	_	_	_
3-4	118-119	:	_	_	_	_
3-5	120-121	"	_	_	_	_
3-6	122-125	Who	_	_	_	_
3-7	126-128	's	_	_	_	_
3-8	129-132	...	_	_	_	_
3-9	133-137	wait	_	_	_	_
3-10	138-139	,	_	_	_	_
3-11	140-144	that	_	_	*->1-4	*[1]
3-12	145-147	's	_	_	_	_
3-13	148-150	me	_	_	_	_
3-14	151-152	,	_	_	_	_
3-15	153-155	is	_	_	_	_
3-16	156-159	n't	_	_	_	_
3-17	160-162	it	_	_	*->4-2	*[4]
3-18	163-164	?	_	_	_	_

#Text=" Roku says : " Make sense of our past , Aang . 
4-1	165-166	"	_	_	_	_
4-2	167-171	Roku	*	PER	*->3-2	*[3]
4-3	172-176	says	_	_	_	_
4-4	177-178	:	_	_	_	_
4-5	179-180	"	_	_	_	_
4-6	181-185	Make	_	_	_	_
4-7	186-191	sense	_	_	_	_
4-8	192-194	of	_	_	_	_
4-9	195-198	our	_	_	*->2-2	*[2]
4-10	199-203	past	_	_	_	_
4-11	204-205	,	_	_	_	_
4-12	206-210	Aang	_	_	_	_
4-13	211-212	.	_	_	_	_

#Text=And you will bring peace , and restore balance in the world . 
5-1	213-216	And	_	_	_	_
5-2	217-220	you	_	_	_	_
5-3	221-225	will	_	_	_	_
5-4	226-231	bring	_	_	_	_
5-5	232-237	peace	_	_	_	_
5-6	238-239	,	_	_	_	_
5-7	240-243	and	_	_	_	_
5-8	244-251	restore	_	_	_	_
5-9	252-259	balance	_	_	_	_
5-10	260-262	in	_	_	_	_
5-11	263-266	the	_	_	_	_
5-12	267-272	world	_	_	_	_
5-13	273-274	.	_	_	_	_

#Text=" Aang says : " Roku ? 
6-1	275-276	"	_	_	*->5-1	*[5]
6-2	277-281	Aang	*	PER	*->5-1	*[5]
6-3	282-286	says	_	_	_	_
6-4	287-288	:	_	_	_	_
6-5	289-290	"	_	_	_	_
6-6	291-295	Roku	_	_	*->3-3	*[3]
6-7	296-297	?	_	_	_	_

#Text=Roku ! 
7-1	298-302	Roku	*	PER	*->3-4	*[3]
7-2	303-304	!	_	_	*->3-4	*[3]

#Text=" 
8-1	305-306	"	_	_	_	_
