#FORMAT=WebAnno TSV 3.2
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity|identifier|value
#T_CH=de.tudarmstadt.ukp.dkpro.core.api.coref.type.CoreferenceLink|referenceRelation|referenceType


#Text=Actor Zuko says : " Azula , my sister , what are you doing here ? " 
1-1	0-5	Actor	*	PER	*->2-1	*[2]
1-2	6-10	Zuko	*	PER	*->2-1	*[2]
1-3	11-15	says	_	_	_	_
1-4	16-17	:	_	_	_	_
1-5	18-19	"	_	_	_	_
1-6	20-25	Azula	_	_	_	_
1-7	26-27	,	_	_	_	_
1-8	28-30	my	_	_	*->2-2	*[2]
1-9	31-37	sister	_	_	_	_
1-10	38-39	,	_	_	_	_
1-11	40-44	what	_	_	_	_
1-12	45-48	are	_	_	_	_
1-13	49-52	you	_	_	_	_
1-14	53-58	doing	_	_	_	_
1-15	59-63	here	_	_	_	_
1-16	64-65	?	_	_	_	_
1-17	66-67	"	_	_	_	_

#Text=Actress Azula says : " You caught me . 
2-1	68-75	Actress	*	PER	*->4-1	*[4]
2-2	76-81	Azula	*	PER	*->4-1	*[4]
2-3	82-86	says	_	_	_	_
2-4	87-88	:	_	_	_	_
2-5	89-90	"	_	_	_	_
2-6	91-94	You	_	_	*->2-3	*[2]
2-7	95-101	caught	_	_	_	_
2-8	102-104	me	_	_	*->4-2	*[4]
2-9	105-106	.	_	_	_	_

#Text=Wait , what 's that ? 
3-1	107-111	Wait	_	_	_	_
3-2	112-113	,	_	_	_	_
3-3	114-118	what	_	_	_	_
3-4	119-121	's	_	_	_	_
3-5	122-126	that	_	_	_	_
3-6	127-128	?	_	_	_	_

#Text=I think it 's your honor ! 
4-1	129-130	I	_	_	*->4-3	*[4]
4-2	131-136	think	_	_	_	_
4-3	137-139	it	_	_	*->5-3	*[5]
4-4	140-142	's	_	_	_	_
4-5	143-147	your	_	_	*->2-4	*[2]
4-6	148-153	honor	_	_	*->5-1	*[5]
4-7	154-155	!	_	_	_	_

#Text=" Actor Zuko says : " Where ? 
5-1	156-157	"	_	_	_	_
5-2	158-163	Actor	*	PER	*->2-5	*[2]
5-3	164-168	Zuko	*	PER	*->2-5	*[2]
5-4	169-173	says	_	_	_	_
5-5	174-175	:	_	_	_	_
5-6	176-177	"	_	_	_	_
5-7	178-183	Where	_	_	_	_
5-8	184-185	?	_	_	_	_

#Text=" Actress Katara says : " She escaped , but how ? 
6-1	186-187	"	_	_	_	_
6-2	188-195	Actress	*	PER	*->6-1	*[6]
6-3	196-202	Katara	*	PER	*->6-1	*[6]
6-4	203-207	says	_	_	_	_
6-5	208-209	:	_	_	_	_
6-6	210-211	"	_	_	_	_
6-7	212-215	She	_	_	*->4-4	*[4]
6-8	216-223	escaped	_	_	_	_
6-9	224-225	,	_	_	_	_
6-10	226-229	but	_	_	_	_
6-11	230-233	how	_	_	_	_
6-12	234-235	?	_	_	_	_

#Text=" Actress Aang says : " If she continues drilling , this wall will come down for sure ! 
7-1	236-237	"	_	_	_	_
7-2	238-245	Actress	*	PER	*->7-1	*[7]
7-3	246-250	Aang	*	PER	*->7-1	*[7]
7-4	251-255	says	_	_	_	_
7-5	256-257	:	_	_	_	_
7-6	258-259	"	_	_	_	_
7-7	260-262	If	_	_	_	_
7-8	263-266	she	_	_	*->6-2	*[6]
7-9	267-276	continues	_	_	_	_
7-10	277-285	drilling	_	_	_	_
7-11	286-287	,	_	_	_	_
7-12	288-292	this	_	_	_	_
7-13	293-297	wall	_	_	_	_
7-14	298-302	will	_	_	_	_
7-15	303-307	come	_	_	_	_
7-16	308-312	down	_	_	_	_
7-17	313-316	for	_	_	_	_
7-18	317-321	sure	_	_	_	_
7-19	322-323	!	_	_	_	_

#Text=" Actress Azula says : " Haha , yes ! 
8-1	324-325	"	_	_	_	_
8-2	326-333	Actress	*	PER	*->4-5	*[4]
8-3	334-339	Azula	*	PER	*->4-5	*[4]
8-4	340-344	says	_	_	_	_
8-5	345-346	:	_	_	_	_
8-6	347-348	"	_	_	_	_
8-7	349-353	Haha	_	_	_	_
8-8	354-355	,	_	_	_	_
8-9	356-359	yes	_	_	_	_
